,N,P,K,temperature,humidity,ph,rainfall,label,Total_NPK,N_to_P_ratio,N_to_K_ratio,ph_category
53,0.3914547751688763,0.20126130215782834,-0.10168750234285244,-0.719837948289876,0.46801380388879654,5.658169482000001,2.2549462878212063,0,0.19945260533982348,-0.24034834903056088,-0.10543327846350732,0
54,1.2042659235092097,-0.041321831520967515,-0.23992792749115116,0.1210692937828113,0.5550391816829003,5.543360237999999,3.3313628230015544,0,0.3871860901148998,0.04867735626084141,0.6424782256554967,0
55,0.662391824615654,-0.46584231545886023,-0.18068203099902314,-0.4285301747882477,0.5980454571710913,6.215109715,3.2845071693299546,0,-0.0007964450869245532,0.10572185113602525,0.16755359476872286,0
56,0.6352981196709763,0.019323951898731442,-0.20043066316306582,0.007760987775721885,0.5385940819980559,7.120272972,2.0732249360060897,0,0.17442147403647998,-0.1287800001107129,0.18367043261022561,1
57,1.0958911037304986,-0.5264880988785592,-0.0621902380147671,-0.23165757392923625,0.4929542858847101,5.950647577000001,2.9940823551329916,0,0.2495148679465105,0.3210923150346108,0.23333425141192013,0
58,0.5540170048369429,-0.2232591817800644,-0.16093339883498045,-1.054014273947977,0.47809344085588695,7.236705436,1.6104918459898352,0,0.06178138317143421,-0.06149475521264926,0.06930799183119461,1
59,1.3126407432879208,0.049646843608580925,-0.2596765596551938,-0.768856789755189,0.39342774711882766,6.501697816,3.175832495267145,0,0.4622794840249303,0.03821263939653913,0.768328182008193,1
60,0.5811107097816207,-0.4051965320391613,-0.20043066316306582,-1.027491014516118,0.48188899029089055,7.592490617,2.578672546065486,0,-0.02582757639026806,0.03821259169371676,0.148750598633217,2
61,0.8791414641730764,0.14061551873812936,-0.0621902380147671,0.027464609817730207,0.5407532534572247,5.875345751,2.587982604359279,0,0.424732787069915,-0.10520047378960481,0.11538280737227045,0
62,1.1500785136198541,0.14061551873812936,-0.20043066316306582,-0.9878386531832443,0.5522177026233661,6.932400225,3.2046345095941806,0,0.4622794840249303,-0.03818499726350945,0.5154088553918085,1
63,0.5269232998922652,-0.5264880988785592,-0.12143613450689511,-0.7456992214740787,0.41543591544487185,6.9462098810000015,1.8003196357351208,0,-0.05085870769361156,0.09435664334442447,-0.0025686542196734947,1
64,0.6894855295603318,-0.19293629007021493,-0.12143613450689511,-1.0928278030604959,0.5305494397116229,5.739175027000001,2.915114179682837,0,0.16190590838480823,-0.03290933617570433,0.0922137546648485,0
65,1.3126407432879208,-0.3748736403293118,-0.23992792749115116,-0.2287803750875737,0.5061639259602487,6.738652179,1.439561121629991,0,0.2995771305531975,0.27711458007748757,0.7161978740847428,1
66,1.3126407432879208,0.019323951898731442,-0.22017929532710848,-0.8834928686781368,0.39774244383079016,5.5948196260000005,1.7327852440487348,0,0.474795049676602,0.05116896233708555,0.6668854198820591,0
67,0.9604225790071097,0.17093841044797883,-0.2596765596551938,0.033769584538924285,0.4775407696854228,6.946636369,2.548841583199302,0,0.3496393931598845,-0.09486418677145181,0.5218939306433973,1
68,0.4998295949475874,-0.2232591817800644,-0.1411847666709378,-0.3901150735486356,0.39553879233779354,5.012139669,2.905524979524782,0,0.04926581751976246,-0.07839430940260832,0.008219580957759131,0
69,1.0958911037304986,0.07996973531843041,-0.22017929532710848,-0.431463785381662,0.4082483895326122,6.363472207999999,3.0218864587254584,0,0.3997016557665715,-0.029808066587037885,0.5234309678076222,0
70,0.2830799553901651,-0.041321831520967515,-0.1411847666709378,-0.12632816592162321,0.5575346860288822,6.880431223,1.844296583081115,0,0.02423468621641895,-0.20546594581683522,-0.12123931823028204,1
71,0.44564218505823183,-0.2535820734899139,-0.20043066316306582,-0.5705239997681911,0.4802115291474666,7.300410836,2.8650701878283993,0,-0.02582757639026806,-0.08271308715799261,0.06145101369069519,1
72,0.7707666443943652,-0.34455074861946233,-0.22017929532710848,-0.146809299884909,0.5102912675960329,6.587918707999999,3.4969998818067753,0,0.07429694882310596,0.06967795979167632,0.3082492896959668,1
73,0.7436729394496874,-0.31422785690961286,-0.12143613450689511,-0.8478810496807859,0.5176132902728358,7.283736617000001,1.6171562162687811,0,0.13687477708146473,0.043636181670817696,0.12380789095968922,1
74,0.662391824615654,0.019323951898731442,-0.23992792749115116,0.13400447942299842,0.5879671329461187,7.023936392,2.8032636615458104,0,0.16190590838480823,-0.12158204161280098,0.27387998350926646,1
75,1.2584533333985652,-0.5264880988785592,-0.0621902380147671,-0.6691319176292401,0.4661964287856031,6.939083505,3.1779538565933323,0,0.324608261856541,0.38587393551752114,0.32179783444165766,1
76,0.44564218505823183,-0.19293629007021493,-0.08193887017880977,0.22013996420235732,0.4629275252513402,7.868474653,3.2202729385535704,0,0.07429694882310596,-0.10733928795234157,-0.09806910072243229,2
77,0.6082044147262985,-0.5568109905884087,-0.20043066316306582,-0.1436085122210897,0.47161190334160374,5.005306977,1.501158278319585,0,-0.07588983899695506,0.14926677236727645,0.16621051562172123,0
78,0.7165792345050096,-0.5264880988785592,-0.22017929532710848,0.2505047851152123,0.4482982030957766,6.136131869,1.658231208965275,0,-0.02582757639026806,0.16993520057448655,0.2723856766773578,0
79,0.8249540542837207,-0.3748736403293118,-0.20043066316306582,-0.5802915645124315,0.5502089780599537,7.5240800760000015,1.7735566490154142,0,0.09932808012644946,0.10647030570772686,0.30588985152975606,2
80,0.4727358900029096,0.11029262702827988,-0.10168750234285244,0.09331867431370672,0.39975378444394666,5.706943251,1.445798502789314,0,0.19945260533982348,-0.19772886120279742,-0.05914419479848018,0
81,0.5811107097816207,-0.2535820734899139,-0.2596765596551938,-0.036832607660970754,0.5150804132100362,5.758506323,1.6724415203597631,0,-0.0007964450869245532,-0.03952533777006702,0.25650319840438673,0
82,0.2830799553901651,-0.010998939811118037,-0.10168750234285244,0.15545152858827255,0.4301488402246431,6.349606327,2.1822108726211566,0,0.06178138317143421,-0.2140690193471867,-0.16715205668354358,0
83,0.44564218505823183,-0.31422785690961286,-0.18068203099902314,0.08443803962781203,0.6059321233882062,5.9999690260000005,1.5158551792807684,0,-0.03834314204193981,-0.05579607752017149,0.03145577937588877,0
84,0.44564218505823183,0.14061551873812936,-0.18068203099902314,-0.06587953003546702,0.40711848067406586,5.453592032,2.123034160556561,0,0.14939034273313648,-0.2124252362313574,0.03145577937588877,0
85,0.41854848011355406,0.20126130215782834,-0.20043066316306582,-0.6973649692773715,0.538601825918618,6.372576327000001,2.3345299341639256,0,0.14939034273313648,-0.2338701862624742,0.04399109670219079,0
86,0.8520477592283985,-0.31422785690961286,-0.20043066316306582,-0.46025228508484883,0.44707976501135815,5.105588355,2.5270933076270863,0,0.13687477708146473,0.07979336683117738,0.3233497685182604,0
87,0.9062351691177541,-0.10196761494066647,-0.08193887017880977,-0.02574251434419311,0.44587210785527553,5.9353444060000005,1.4412592229594348,0,0.324608261856541,-0.008430143699679591,0.1582742351713482,0
88,0.8249540542837207,-0.010998939811118037,-0.12143613450689511,-0.38329926028257744,0.4292205877837638,5.17782304,2.3703288185768625,0,0.2995771305531975,-0.06739363914751141,0.17119909540195022,0
89,1.0958911037304986,-0.10196761494066647,-0.16093339883498045,-0.9464455056638357,0.5684240166734607,6.462391607000001,2.3070069798649726,0,0.3621549588115563,0.04598642173836346,0.4010464189777555,0
90,1.1500785136198541,-0.010998939811118037,-0.20043066316306582,0.25949265921475495,0.46868453424385853,7.069172227,3.407273965797606,0,0.3997016557665715,0.020611588972293756,0.5154088553918085,1
91,1.0687973987858208,-0.2839049651997634,-0.20043066316306582,-0.3518250819953728,0.5571782302699981,7.473134377,2.506787667537397,0,0.2495148679465105,0.1336182716697732,0.46302910442629525,1
92,0.8249540542837207,-0.2535820734899139,-0.2596765596551938,0.1802403404768047,0.388202173603954,6.158376967000001,2.101206978272993,0,0.11184364577812123,0.038212611128199216,0.4271115262723223,0
93,0.7436729394496874,-0.4051965320391613,-0.20043066316306582,0.16751069753992534,0.5559452787926596,7.549873681,2.634627929312574,0,0.04926581751976246,0.09651605174787622,0.25351010056424317,2
94,0.25598625044548734,-0.071644723230817,-0.23992792749115116,-0.5767130103057011,0.5089732754084086,6.028321557999999,2.794254535642505,0,-0.06337427334528331,-0.20414686465837012,-0.0025686981004060775,0
95,1.0146099888964653,-0.2232591817800644,-0.12143613450689511,-0.5793573741308113,0.5382963069799117,6.604993475,1.6525622869986158,0,0.2995771305531975,0.08215145540200283,0.2817785724338925,1
96,1.1500785136198541,-0.19293629007021493,-0.22017929532710848,-0.8064595945590675,0.47883467336967095,6.500343222000001,3.5027406271532833,0,0.31209269620486924,0.10768057273572147,0.5592945808262315,1
97,0.25598625044548734,0.049646843608580925,-0.0621902380147671,-0.8311121048782917,0.5322643598300717,5.935745417000001,3.3508059673824673,0,0.09932808012644946,-0.23740373601514456,-0.2237275942417228,0
98,0.7436729394496874,-0.5568109905884087,-0.08193887017880977,0.18315439391646401,0.592654849239394,7.072655622,1.4588643611138867,0,0.06178138317143421,0.2047938751976513,0.06780011662060222,1
99,0.3914547751688763,-0.4961652071687097,-0.16093339883498045,-0.4458560095933024,0.5442058937155045,5.333322606,1.5460664926609582,0,-0.1259521016036421,0.0214043731522065,-0.03021353631277372,0
100,0.5540170048369429,0.019323951898731442,-0.6349005707720046,-0.5931034912947794,-0.3500229441299534,5.7499144210000015,-0.28581054870865336,1,-0.13846766725531384,-0.1503738756044487,1.8358140123203688,0
101,0.2830799553901651,-0.2839049651997634,-0.6151519386079619,0.09559131592380017,0.0041776895735793195,6.931756557999999,-0.021792544861104702,1,-0.37626341463707713,-0.12256360408748361,1.2723468356256011,1
102,0.7978603493390429,-0.31422785690961286,-0.6349005707720046,-0.4063966894764001,0.005019799265700786,6.657964753,-0.668725110419978,1,-0.16349879855865734,0.06171477425099758,2.209019602908188,1
103,0.6082044147262985,0.14061551873812936,-0.5361574099517913,-1.1148593545354037,-0.6199381960904886,6.596060648,-0.7791653842103304,1,-0.0007964450869245532,-0.1722159503157002,1.198007975848355,1
104,0.2830799553901651,-0.46584231545886023,-0.5559060421158339,-1.4098160236034616,-0.39475442647727454,5.970458434,-0.6920498866122491,1,-0.4138101115920924,-0.037479627814522805,0.9152404751540767,0
105,0.4727358900029096,-0.3748736403293118,-0.6349005707720046,-0.758375624943716,-0.6142920068826758,6.158830619,-0.02506986148102234,1,-0.33871671768206185,-0.016772781337100303,1.7114121487910956,0
106,1.1500785136198541,-0.3748736403293118,-0.6151519386079619,0.0010810750990490258,-0.22362550643285398,6.047906679,0.036432472841007035,1,-0.013312010738596306,0.22023315528756732,2.5212440212857703,0
107,1.041703693841143,0.20126130215782834,-0.5756546742798766,-0.08381461333965601,-0.21526316123569786,5.913664501,-0.4622230323780095,1,0.19945260533982348,-0.08487244259648012,1.9995009815558398,0
108,0.6894855295603318,-0.2839049651997634,-0.6151519386079619,-1.0270246175834483,-0.40107960211882654,5.855442401,-0.6949685642575958,1,-0.18852992986200084,0.009944262683511297,1.857767391403805,0
109,0.44564218505823183,0.20126130215782834,-0.45716288129562055,-0.13720662085016294,-0.21095097140293395,5.750254943,0.10469521555092441,1,-0.0007964450869245532,-0.22739202349438745,0.6697542782488812,0
110,0.5269232998922652,-0.2839049651997634,-0.5756546742798766,-0.45418435073121644,0.08861119283478289,5.852607099,-0.16682823976436412,1,-0.23859219246868785,-0.0430588840248867,1.3360243105917524,0
111,1.0687973987858208,-0.13229050665051595,-0.5361574099517913,-0.15329611208749302,-0.14031883054553457,6.4725232870000005,-0.5352338918049606,1,0.09932808012644946,0.052491022856357705,1.735108164979679,0
112,0.31017366033484295,-0.041321831520967515,-0.6349005707720046,-0.6599333315433494,-0.5679393212653754,6.9670577620000005,-0.7205897446928456,1,-0.2761388894237031,-0.19799114281455066,1.4626084217325495,1
113,1.1229848086751764,-0.2839049651997634,-0.6349005707720046,-1.3310813758712212,-0.2566908751096596,6.082973754,-0.15836962630862061,1,-0.0007964450869245532,0.15128598723923922,2.706627057025281,0
114,0.41854848011355406,0.019323951898731442,-0.5361574099517913,-0.08417754165016648,-0.5068393320301545,5.919045532,-0.5703774375620043,1,-0.13846766725531384,-0.18636366809400842,0.9768490744413392,0
115,0.3372673652795207,0.14061551873812936,-0.5164087777877486,-1.4542317775310951,-0.7277845394816165,6.204747652999999,-0.7232582660779444,1,-0.11343653595197033,-0.23923142684179555,0.791592633218474,0
116,0.5269232998922652,-0.19293629007021493,-0.6151519386079619,-0.1981852257764977,-0.047870377589288075,6.600827017,0.012720864122017811,1,-0.2260766268170161,-0.08252930402679585,1.6235991690925236,1
117,0.2830799553901651,-0.3748736403293118,-0.6151519386079619,-0.09366388317509237,-0.2794374155014845,6.021902237000001,-0.4873720701852731,1,-0.4138101115920924,-0.0831344435920072,1.2723468356256011,0
118,0.41854848011355406,-0.010998939811118037,-0.5756546742798766,-0.4983140044965383,-0.5106234886426516,6.033550195,-0.6909769518948564,1,-0.1760143642103291,-0.17740017429726784,1.196345011441418,0
119,0.6352981196709763,0.049646843608580925,-0.5756546742798766,-1.4944712287780286,-0.3858306908423649,6.28886807,-0.3499355143646992,1,-0.05085870769361156,-0.1384645243288991,1.4757036097420864,0
120,0.7165792345050096,0.11029262702827988,-0.5361574099517913,-0.13512544419013972,0.10434428851009898,6.550563822999999,-0.43174958841298794,1,0.0367502518680907,-0.13635679341190643,1.3243844909380782,1
121,1.3126407432879208,-0.10196761494066647,-0.6546492029360473,-1.4753578847367548,-0.01740105708476562,5.573286437,-0.28002305847015535,1,0.14939034273313648,0.1081767822389841,3.2705819892353745,0
122,0.6352981196709763,0.07996973531843041,-0.5164087777877486,-1.44839113360957,-0.21664518576711034,6.829199275,-0.40927392239852767,1,-0.0007964450869245532,-0.14780317274391364,1.1233309925094785,1
123,0.8791414641730764,-0.2535820734899139,-0.5361574099517913,-1.339786341845667,-0.5719529768280524,5.716222912,-0.4315220480363231,1,-0.03834314204193981,0.05548771088336945,1.5139492635726632,0
124,1.3397344482325986,-0.16261339836036545,-0.6349005707720046,0.020288854850239332,-0.19137966576788168,5.54990242,-0.5268591344747565,1,0.14939034273313648,0.148341383314217,3.0383653597700095,0
125,0.7707666443943652,-0.071644723230817,-0.6349005707720046,-0.054965214070019294,-0.13403355112267432,6.586244581,-0.12739537843063017,1,-0.07588983899695506,-0.059340877630725236,2.1675523150650973,1
126,1.177172218564532,-0.43551942374901076,-0.5954033064439193,-0.3407535562218029,-0.6286975118983131,5.893093135,-0.01152881753507469,1,-0.013312010738596306,0.27541298727618363,2.3564590891850363,0
127,0.662391824615654,-0.13229050665051595,-0.6546492029360473,-0.8060096595311955,0.0012256128901038388,5.918263801,-0.01780592504589205,1,-0.16349879855865734,-0.066495635779068,2.209019464683988,0
128,0.7436729394496874,-0.16261339836036545,-0.5164087777877486,-0.4990510707779516,-0.37635458234663016,5.588650585,-0.6011171241568718,1,-0.05085870769361156,-0.02980808538527397,1.2439631231607529,0
129,0.9875162839517875,0.019323951898731442,-0.5559060421158339,0.00016391352487474535,-0.3598855882393794,6.576418207000001,0.09767282217597412,1,0.11184364577812123,-0.03520653963785771,1.7777601701052652,1
130,0.9875162839517875,-0.5568109905884087,-0.45716288129562055,-0.8238803371637009,-0.3737686852380537,6.178056304,-0.6838389376929205,1,-0.06337427334528331,0.3047426602923261,1.2005356820661879,0
131,0.3372673652795207,-0.31422785690961286,-0.5756546742798766,-1.402062069414674,-0.7165944695914837,6.641906353,-0.2270525225048646,1,-0.33871671768206185,-0.09195326268053117,1.0915855370786673,1
132,0.9062351691177541,0.11029262702827988,-0.45716288129562055,-0.608608257016902,-0.15675652685003783,6.489040367,-0.7107900219894552,1,0.17442147403647998,-0.08862296290788002,1.1209184714935918,0
133,0.3643610702241985,-0.5568109905884087,-0.4966601456237059,-0.5127526831210678,-0.43070966439400055,5.680361037999999,-0.7357277608512763,1,-0.37626341463707713,0.04931798727260175,0.7378326984360442,0
134,0.25598625044548734,-0.2232591817800644,-0.5164087777877486,-0.142732556765942,-0.26360830365731464,6.625404347999999,-0.28271168344931885,1,-0.30117002072704663,-0.15444230325742417,0.7011185352300183,1
135,1.285547038343243,-0.2839049651997634,-0.5361574099517913,0.030716898710703436,0.1171375148355541,6.524478032,0.07333643704695646,1,0.13687477708146473,0.20428913394763706,1.9878611951591256,1
136,0.662391824615654,0.07996973531843041,-0.5954033064439193,-1.2281692091546073,-0.40991845338645466,5.696205468,-0.7737007350047361,1,-0.03834314204193981,-0.1408622841464504,1.6561226236450517,0
137,0.9604225790071097,0.049646843608580925,-0.5361574099517913,-0.8048598446653588,-0.5319947002965361,6.803931519,0.11443771924076315,1,0.12435921142979298,-0.05365948574068877,1.608731649889956,1
138,1.285547038343243,-0.5568109905884087,-0.5954033064439193,-0.3592588843327677,0.15038389861017876,6.252797547999999,-0.2129419015393755,1,-0.013312010738596306,0.42690228651915074,2.503898345088191,0
139,0.6894855295603318,0.11029262702827988,-0.5954033064439193,-1.3107838018252487,0.13676549211389566,6.092725883,-0.16745858128514915,1,-0.013312010738596306,-0.14317591205533872,1.6929824376208407,0
140,1.3126407432879208,0.07996973531843041,-0.6151519386079619,-0.2978020170235447,0.0740986494685279,6.234330356,-0.5894531727046829,1,0.2495148679465105,0.025719042192668334,2.755412243597052,0
141,0.25598625044548734,-0.2839049651997634,-0.4966601456237059,-0.16227561696569784,-0.06452346693123612,5.722579819,-0.48657054336060745,1,-0.31368558637871835,-0.13139746187221665,0.6224454407500979,0
142,0.6352981196709763,-0.16261339836036545,-0.6151519386079619,-0.7870695230142608,-0.5033577759536272,6.430616465,-0.6232608179742948,1,-0.16349879855865734,-0.062198897876090495,1.7797113173000445,0
